transaction_id;transaction_qty;store_id;store_location;product_id;unit_price;product_category;product_type;product_detail;total_price;transaction_datetime;heure;jour_semaine;mois;annee
3607.0;1.0;8.0;Hell's Kitchen;32.0;3.0;Coffee;Gourmet brewed coffee;Ethiopia Rg;3.0;2023-01-07 11:03:14;11;Saturday;1;2023
3608.0;2.0;8.0;Hell's Kitchen;56.0;2.55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;5.1;2023-01-07 11:03:20;11;Saturday;1;2023
3609.0;1.0;8.0;Hell's Kitchen;72.0;3.25;Bakery;Scone;Ginger Scone;3.25;2023-01-07 11:03:20;11;Saturday;1;2023
3610.0;2.0;3.0;Astoria;52.0;2.5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;5.0;2023-01-07 11:05:30;11;Saturday;1;2023
3611.0;1.0;3.0;Astoria;78.0;4.5;Bakery;Scone;Scottish Cream Scone ;4.5;2023-01-07 11:05:30;11;Saturday;1;2023
3612.0;1.0;5.0;Lower Manhattan;30.0;3.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;3.0;2023-01-07 11:07:14;11;Saturday;1;2023
3613.0;1.0;8.0;Hell's Kitchen;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;2.2;2023-01-07 11:07:48;11;Saturday;1;2023
3614.0;1.0;8.0;Hell's Kitchen;24.0;3.0;Coffee;Drip coffee;Our Old Time Diner Blend Lg;3.0;2023-01-07 11:07:54;11;Saturday;1;2023
3616.0;2.0;3.0;Astoria;33.0;3.5;Coffee;Gourmet brewed coffee;Ethiopia Lg;7.0;2023-01-07 11:10:06;11;Saturday;1;2023
3617.0;1.0;3.0;Astoria;75.0;3.5;Bakery;Pastry;Croissant;3.5;2023-01-07 11:10:06;11;Saturday;1;2023
3618.0;1.0;8.0;Hell's Kitchen;24.0;3.0;Coffee;Drip coffee;Our Old Time Diner Blend Lg;3.0;2023-01-07 11:13:18;11;Saturday;1;2023
3619.0;2.0;8.0;Hell's Kitchen;33.0;3.5;Coffee;Gourmet brewed coffee;Ethiopia Lg;7.0;2023-01-07 11:14:16;11;Saturday;1;2023
3620.0;1.0;3.0;Astoria;52.0;2.5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;2.5;2023-01-07 11:15:49;11;Saturday;1;2023
3621.0;2.0;8.0;Hell's Kitchen;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;4.4;2023-01-07 11:15:54;11;Saturday;1;2023
3622.0;2.0;3.0;Astoria;53.0;3.0;Tea;Brewed Chai tea;Traditional Blend Chai Lg;6.0;2023-01-07 11:17:49;11;Saturday;1;2023
3623.0;1.0;3.0;Astoria;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-07 11:17:49;11;Saturday;1;2023
3624.0;2.0;8.0;Hell's Kitchen;42.0;2.5;Tea;Brewed herbal tea;Lemon Grass Rg;5.0;2023-01-07 11:26:18;11;Saturday;1;2023
3625.0;2.0;8.0;Hell's Kitchen;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;6.0;2023-01-07 11:26:56;11;Saturday;1;2023
3626.0;2.0;5.0;Lower Manhattan;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;5.0;2023-01-07 11:28:54;11;Saturday;1;2023
3627.0;1.0;3.0;Astoria;53.0;3.0;Tea;Brewed Chai tea;Traditional Blend Chai Lg;3.0;2023-01-07 11:29:17;11;Saturday;1;2023
3628.0;2.0;3.0;Astoria;37.0;3.0;Coffee;Barista Espresso;Espresso shot;6.0;2023-01-07 11:30:44;11;Saturday;1;2023
3629.0;2.0;3.0;Astoria;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;7.5;2023-01-07 11:32:00;11;Saturday;1;2023
3630.0;1.0;3.0;Astoria;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-07 11:32:00;11;Saturday;1;2023
3631.0;2.0;3.0;Astoria;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;5.0;2023-01-07 11:32:37;11;Saturday;1;2023
3632.0;1.0;8.0;Hell's Kitchen;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;3.5;2023-01-07 11:38:37;11;Saturday;1;2023
3633.0;1.0;3.0;Astoria;41.0;4.25;Coffee;Barista Espresso;Cappuccino Lg;4.25;2023-01-07 11:39:41;11;Saturday;1;2023
3634.0;2.0;8.0;Hell's Kitchen;48.0;2.5;Tea;Brewed Black tea;English Breakfast Rg;5.0;2023-01-07 11:41:26;11;Saturday;1;2023
3635.0;1.0;5.0;Lower Manhattan;29.0;2.5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;2.5;2023-01-07 11:43:21;11;Saturday;1;2023
3636.0;1.0;5.0;Lower Manhattan;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;3.5;2023-01-07 11:44:13;11;Saturday;1;2023
3637.0;1.0;5.0;Lower Manhattan;76.0;3.5;Bakery;Biscotti;Chocolate Chip Biscotti;3.5;2023-01-07 11:44:13;11;Saturday;1;2023
3638.0;2.0;3.0;Astoria;38.0;3.75;Coffee;Barista Espresso;Latte;7.5;2023-01-07 11:46:43;11;Saturday;1;2023
3641.0;1.0;8.0;Hell's Kitchen;78.0;4.5;Bakery;Scone;Scottish Cream Scone ;4.5;2023-01-07 11:54:38;11;Saturday;1;2023
3642.0;2.0;5.0;Lower Manhattan;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;4.4;2023-01-07 11:55:57;11;Saturday;1;2023
3643.0;1.0;5.0;Lower Manhattan;32.0;3.0;Coffee;Gourmet brewed coffee;Ethiopia Rg;3.0;2023-01-07 11:59:07;11;Saturday;1;2023
3644.0;2.0;3.0;Astoria;61.0;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;9.5;2023-01-07 12:05:19;12;Saturday;1;2023
3645.0;1.0;5.0;Lower Manhattan;28.0;2.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;2.0;2023-01-07 12:07:17;12;Saturday;1;2023
3646.0;1.0;3.0;Astoria;55.0;4.0;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;4.0;2023-01-07 12:07:31;12;Saturday;1;2023
3647.0;1.0;3.0;Astoria;38.0;3.75;Coffee;Barista Espresso;Latte;3.75;2023-01-07 12:07:44;12;Saturday;1;2023
3648.0;1.0;3.0;Astoria;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;3.5;2023-01-07 12:08:35;12;Saturday;1;2023
3649.0;2.0;3.0;Astoria;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;5.0;2023-01-07 12:09:13;12;Saturday;1;2023
3650.0;2.0;8.0;Hell's Kitchen;39.0;4.25;Coffee;Barista Espresso;Latte Rg;8.5;2023-01-07 12:10:19;12;Saturday;1;2023
3651.0;2.0;5.0;Lower Manhattan;43.0;3.0;Tea;Brewed herbal tea;Lemon Grass Lg;6.0;2023-01-07 12:11:26;12;Saturday;1;2023
3652.0;1.0;5.0;Lower Manhattan;72.0;3.25;Bakery;Scone;Ginger Scone;3.25;2023-01-07 12:11:26;12;Saturday;1;2023
3653.0;1.0;5.0;Lower Manhattan;29.0;2.5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;2.5;2023-01-07 12:16:21;12;Saturday;1;2023
3654.0;1.0;5.0;Lower Manhattan;40.0;3.75;Coffee;Barista Espresso;Cappuccino;3.75;2023-01-07 12:17:09;12;Saturday;1;2023
3655.0;1.0;5.0;Lower Manhattan;73.0;3.75;Bakery;Pastry;Almond Croissant;3.75;2023-01-07 12:17:09;12;Saturday;1;2023
3656.0;1.0;3.0;Astoria;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;2.5;2023-01-07 12:18:01;12;Saturday;1;2023
3657.0;2.0;3.0;Astoria;34.0;2.45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;4.9;2023-01-07 12:23:20;12;Saturday;1;2023
3658.0;2.0;3.0;Astoria;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;5.0;2023-01-07 12:24:00;12;Saturday;1;2023
3659.0;2.0;8.0;Hell's Kitchen;22.0;2.0;Coffee;Drip coffee;Our Old Time Diner Blend Sm;4.0;2023-01-07 12:26:42;12;Saturday;1;2023
3660.0;1.0;8.0;Hell's Kitchen;19.0;6.4;Packaged Chocolate;Drinking Chocolate;Dark chocolate;6.4;2023-01-07 12:26:42;12;Saturday;1;2023
3661.0;2.0;3.0;Astoria;44.0;2.5;Tea;Brewed herbal tea;Peppermint Rg;5.0;2023-01-07 12:28:26;12;Saturday;1;2023
3662.0;1.0;3.0;Astoria;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-07 12:28:26;12;Saturday;1;2023
3663.0;1.0;3.0;Astoria;28.0;2.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;2.0;2023-01-07 12:34:55;12;Saturday;1;2023
3664.0;2.0;5.0;Lower Manhattan;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;6.0;2023-01-07 12:38:40;12;Saturday;1;2023
3665.0;1.0;3.0;Astoria;29.0;2.5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;2.5;2023-01-07 12:40:33;12;Saturday;1;2023
3666.0;2.0;8.0;Hell's Kitchen;29.0;2.5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;5.0;2023-01-07 12:42:49;12;Saturday;1;2023
3667.0;2.0;5.0;Lower Manhattan;54.0;2.5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;5.0;2023-01-07 12:43:13;12;Saturday;1;2023
3668.0;2.0;3.0;Astoria;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;9.0;2023-01-07 12:44:24;12;Saturday;1;2023
;2.0;;Astoria;43.0;3.0;Tea;Brewed herbal tea;Lemon Grass Lg;6.0;2023-01-07 12:44:32;12;Saturday;1;2023
3670.0;1.0;5.0;Lower Manhattan;32.0;3.0;Coffee;Gourmet brewed coffee;Ethiopia Rg;3.0;2023-01-07 12:45:11;12;Saturday;1;2023
3671.0;2.0;5.0;Lower Manhattan;44.0;2.5;Tea;Brewed herbal tea;Peppermint Rg;5.0;2023-01-07 12:45:11;12;Saturday;1;2023
3672.0;1.0;3.0;Astoria;38.0;3.75;Coffee;Barista Espresso;Latte;3.75;2023-01-07 12:47:36;12;Saturday;1;2023
3673.0;1.0;3.0;Astoria;48.0;2.5;Tea;Brewed Black tea;English Breakfast Rg;2.5;2023-01-07 12:50:28;12;Saturday;1;2023
3674.0;1.0;3.0;Astoria;39.0;4.25;Coffee;Barista Espresso;Latte Rg;4.25;2023-01-07 12:52:20;12;Saturday;1;2023
3675.0;2.0;5.0;Lower Manhattan;61.0;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;9.5;2023-01-07 12:53:48;12;Saturday;1;2023
3677.0;1.0;3.0;Astoria;74.0;3.5;Bakery;Biscotti;Ginger Biscotti;3.5;2023-01-07 12:54:18;12;Saturday;1;2023
3679.0;2.0;8.0;Hell's Kitchen;31.0;2.2;Coffee;Gourmet brewed coffee;Ethiopia Sm;4.4;2023-01-07 13:05:03;13;Saturday;1;2023
3680.0;2.0;8.0;Hell's Kitchen;36.0;3.75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;7.5;2023-01-07 13:07:13;13;Saturday;1;2023
3681.0;1.0;8.0;Hell's Kitchen;76.0;3.5;Bakery;Biscotti;Chocolate Chip Biscotti;3.5;2023-01-07 13:07:13;13;Saturday;1;2023
3682.0;2.0;3.0;Astoria;61.0;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;9.5;2023-01-07 13:10:17;13;Saturday;1;2023
3683.0;1.0;3.0;Astoria;76.0;3.5;Bakery;Biscotti;Chocolate Chip Biscotti;3.5;2023-01-07 13:10:17;13;Saturday;1;2023
3684.0;2.0;3.0;Astoria;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;6.0;2023-01-07 13:14:09;13;Saturday;1;2023
3685.0;1.0;3.0;Astoria;28.0;2.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;2.0;2023-01-07 13:17:13;13;Saturday;1;2023
3686.0;1.0;3.0;Astoria;42.0;2.5;Tea;Brewed herbal tea;Lemon Grass Rg;2.5;2023-01-07 13:24:10;13;Saturday;1;2023
3687.0;1.0;3.0;Astoria;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;3.1;2023-01-07 13:25:18;13;Saturday;1;2023
3688.0;2.0;8.0;Hell's Kitchen;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;6.0;2023-01-07 13:26:37;13;Saturday;1;2023
3690.0;1.0;3.0;Astoria;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;3.0;2023-01-07 13:29:25;13;Saturday;1;2023
3691.0;1.0;3.0;Astoria;72.0;3.25;Bakery;Scone;Ginger Scone;3.25;2023-01-07 13:29:25;13;Saturday;1;2023
3692.0;2.0;8.0;Hell's Kitchen;46.0;2.5;Tea;Brewed Green tea;Serenity Green Tea Rg;5.0;2023-01-07 13:33:21;13;Saturday;1;2023
3693.0;1.0;3.0;Astoria;35.0;3.1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;3.1;2023-01-07 13:38:18;13;Saturday;1;2023
3694.0;2.0;3.0;Astoria;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;9.0;2023-01-07 13:38:54;13;Saturday;1;2023
3695.0;2.0;8.0;Hell's Kitchen;34.0;2.45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;4.9;2023-01-07 13:45:04;13;Saturday;1;2023
3696.0;1.0;8.0;Hell's Kitchen;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;3.0;2023-01-07 13:45:05;13;Saturday;1;2023
3697.0;1.0;8.0;Hell's Kitchen;53.0;3.0;Tea;Brewed Chai tea;Traditional Blend Chai Lg;3.0;2023-01-07 13:46:21;13;Saturday;1;2023
3698.0;1.0;3.0;Astoria;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;3.75;2023-01-07 13:46:48;13;Saturday;1;2023
3699.0;1.0;3.0;Astoria;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;4.5;2023-01-07 13:49:35;13;Saturday;1;2023
3700.0;2.0;3.0;Astoria;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;7.0;2023-01-07 13:50:41;13;Saturday;1;2023
3701.0;1.0;3.0;Astoria;53.0;3.0;Tea;Brewed Chai tea;Traditional Blend Chai Lg;3.0;2023-01-07 13:52:13;13;Saturday;1;2023
3702.0;1.0;3.0;Astoria;48.0;2.5;Tea;Brewed Black tea;English Breakfast Rg;2.5;2023-01-07 13:53:24;13;Saturday;1;2023
3703.0;1.0;3.0;Astoria;44.0;2.5;Tea;Brewed herbal tea;Peppermint Rg;2.5;2023-01-07 14:01:55;14;Saturday;1;2023
3704.0;2.0;3.0;Astoria;32.0;3.0;Coffee;Gourmet brewed coffee;Ethiopia Rg;6.0;2023-01-07 14:02:48;14;Saturday;1;2023
3705.0;2.0;3.0;Astoria;32.0;3.0;Coffee;Gourmet brewed coffee;Ethiopia Rg;6.0;2023-01-07 14:07:08;14;Saturday;1;2023
3706.0;2.0;8.0;Hell's Kitchen;61.0;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;9.5;2023-01-07 14:09:59;14;Saturday;1;2023
3707.0;1.0;3.0;Astoria;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;2.5;2023-01-07 14:16:15;14;Saturday;1;2023
3708.0;1.0;3.0;Astoria;69.0;3.25;Bakery;Biscotti;Hazelnut Biscotti;3.25;2023-01-07 14:16:15;14;Saturday;1;2023
3709.0;2.0;8.0;Hell's Kitchen;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;6.0;2023-01-07 14:20:34;14;Saturday;1;2023
3710.0;2.0;3.0;Astoria;22.0;2.0;Coffee;Drip coffee;Our Old Time Diner Blend Sm;4.0;2023-01-07 14:23:54;14;Saturday;1;2023
3711.0;1.0;8.0;Hell's Kitchen;43.0;3.0;Tea;Brewed herbal tea;Lemon Grass Lg;3.0;2023-01-07 14:25:40;14;Saturday;1;2023
3712.0;1.0;3.0;Astoria;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;3.0;2023-01-07 14:27:49;14;Saturday;1;2023
3713.0;1.0;3.0;Astoria;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-07 14:27:49;14;Saturday;1;2023
3714.0;1.0;3.0;Astoria;41.0;4.25;Coffee;Barista Espresso;Cappuccino Lg;4.25;2023-01-07 14:40:42;14;Saturday;1;2023
3715.0;1.0;3.0;Astoria;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;3.0;2023-01-07 14:42:23;14;Saturday;1;2023
3716.0;1.0;8.0;Hell's Kitchen;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;3.1;2023-01-07 14:51:43;14;Saturday;1;2023
3717.0;1.0;3.0;Astoria;51.0;3.0;Tea;Brewed Black tea;Earl Grey Lg;3.0;2023-01-07 14:53:35;14;Saturday;1;2023
3718.0;1.0;3.0;Astoria;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-07 14:53:35;14;Saturday;1;2023
3719.0;1.0;3.0;Astoria;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-07 15:05:47;15;Saturday;1;2023
3720.0;1.0;8.0;Hell's Kitchen;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;3.0;2023-01-07 15:15:10;15;Saturday;1;2023
3721.0;2.0;3.0;Astoria;56.0;2.55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;5.1;2023-01-07 15:17:18;15;Saturday;1;2023
3722.0;1.0;3.0;Astoria;37.0;3.0;Coffee;Barista Espresso;Espresso shot;3.0;2023-01-07 15:20:43;15;Saturday;1;2023
3723.0;1.0;3.0;Astoria;77.0;3.0;Bakery;Scone;Oatmeal Scone;3.0;2023-01-07 15:20:43;15;Saturday;1;2023
3724.0;1.0;8.0;Hell's Kitchen;54.0;2.5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;2.5;2023-01-07 15:21:45;15;Saturday;1;2023
3725.0;2.0;3.0;Astoria;44.0;2.5;Tea;Brewed herbal tea;Peppermint Rg;5.0;2023-01-07 15:22:21;15;Saturday;1;2023
3727.0;1.0;3.0;Astoria;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;3.1;2023-01-07 15:28:09;15;Saturday;1;2023
3728.0;1.0;3.0;Astoria;58.0;3.5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;3.5;2023-01-07 15:29:56;15;Saturday;1;2023
3729.0;1.0;3.0;Astoria;78.0;4.5;Bakery;Scone;Scottish Cream Scone ;4.5;2023-01-07 15:29:56;15;Saturday;1;2023
3730.0;1.0;8.0;Hell's Kitchen;33.0;3.5;Coffee;Gourmet brewed coffee;Ethiopia Lg;3.5;2023-01-07 15:38:19;15;Saturday;1;2023
3731.0;1.0;3.0;Astoria;48.0;2.5;Tea;Brewed Black tea;English Breakfast Rg;2.5;2023-01-07 15:38:25;15;Saturday;1;2023
3732.0;1.0;3.0;Astoria;53.0;3.0;Tea;Brewed Chai tea;Traditional Blend Chai Lg;3.0;2023-01-07 15:40:10;15;Saturday;1;2023
3733.0;1.0;3.0;Astoria;56.0;2.55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;2.55;2023-01-07 15:41:44;15;Saturday;1;2023
3734.0;2.0;3.0;Astoria;34.0;2.45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;4.9;2023-01-07 15:50:27;15;Saturday;1;2023
3735.0;2.0;8.0;Hell's Kitchen;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;6.0;2023-01-07 15:52:39;15;Saturday;1;2023
3736.0;2.0;8.0;Hell's Kitchen;32.0;3.0;Coffee;Gourmet brewed coffee;Ethiopia Rg;6.0;2023-01-07 15:52:55;15;Saturday;1;2023
3737.0;2.0;3.0;Astoria;32.0;3.0;Coffee;Gourmet brewed coffee;Ethiopia Rg;6.0;2023-01-07 15:57:16;15;Saturday;1;2023
3738.0;1.0;3.0;Astoria;77.0;3.0;Bakery;Scone;Oatmeal Scone;3.0;2023-01-07 15:57:16;15;Saturday;1;2023
3739.0;2.0;3.0;Astoria;55.0;4.0;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;8.0;2023-01-07 15:57:17;15;Saturday;1;2023
3740.0;1.0;8.0;Hell's Kitchen;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;2.2;2023-01-07 15:59:32;15;Saturday;1;2023
3741.0;2.0;3.0;Astoria;35.0;3.1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;6.2;2023-01-07 16:07:02;16;Saturday;1;2023
3742.0;2.0;3.0;Astoria;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;4.4;2023-01-07 16:14:29;16;Saturday;1;2023
3743.0;1.0;3.0;Astoria;28.0;2.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;2.0;2023-01-07 16:16:48;16;Saturday;1;2023
3744.0;1.0;8.0;Hell's Kitchen;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;3.0;2023-01-07 16:18:43;16;Saturday;1;2023
3745.0;1.0;8.0;Hell's Kitchen;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-07 16:19:36;16;Saturday;1;2023
3746.0;1.0;8.0;Hell's Kitchen;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;2.5;2023-01-07 16:24:34;16;Saturday;1;2023
3747.0;2.0;8.0;Hell's Kitchen;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;6.0;2023-01-07 16:35:34;16;Saturday;1;2023
3748.0;2.0;3.0;Astoria;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;6.2;2023-01-07 16:40:58;16;Saturday;1;2023
3749.0;2.0;3.0;Astoria;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;7.5;2023-01-07 16:44:24;16;Saturday;1;2023
3750.0;1.0;3.0;Astoria;37.0;3.0;Coffee;Barista Espresso;Espresso shot;3.0;2023-01-07 16:51:21;16;Saturday;1;2023
3751.0;2.0;8.0;Hell's Kitchen;52.0;2.5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;5.0;2023-01-07 16:51:42;16;Saturday;1;2023
3752.0;1.0;8.0;Hell's Kitchen;69.0;3.25;Bakery;Biscotti;Hazelnut Biscotti;3.25;2023-01-07 16:51:42;16;Saturday;1;2023
3753.0;1.0;3.0;Astoria;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;3.75;2023-01-07 16:57:01;16;Saturday;1;2023
3754.0;2.0;8.0;Hell's Kitchen;22.0;2.0;Coffee;Drip coffee;Our Old Time Diner Blend Sm;4.0;2023-01-07 17:01:44;17;Saturday;1;2023
3755.0;1.0;8.0;Hell's Kitchen;74.0;3.5;Bakery;Biscotti;Ginger Biscotti;3.5;2023-01-07 17:01:44;17;Saturday;1;2023
3756.0;1.0;3.0;Astoria;52.0;2.5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;2.5;2023-01-07 17:02:45;17;Saturday;1;2023
3757.0;1.0;8.0;Hell's Kitchen;34.0;2.45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;2.45;2023-01-07 17:07:58;17;Saturday;1;2023
3758.0;1.0;8.0;Hell's Kitchen;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;2.5;2023-01-07 17:08:54;17;Saturday;1;2023
3759.0;1.0;8.0;Hell's Kitchen;79.0;3.75;Bakery;Scone;Jumbo Savory Scone;3.75;2023-01-07 17:08:54;17;Saturday;1;2023
3760.0;2.0;8.0;Hell's Kitchen;34.0;2.45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;4.9;2023-01-07 17:16:59;17;Saturday;1;2023
3761.0;2.0;3.0;Astoria;35.0;3.1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;6.2;2023-01-07 17:17:49;17;Saturday;1;2023
3762.0;1.0;8.0;Hell's Kitchen;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;3.5;2023-01-07 17:28:11;17;Saturday;1;2023
3763.0;1.0;3.0;Astoria;38.0;3.75;Coffee;Barista Espresso;Latte;3.75;2023-01-07 17:35:08;17;Saturday;1;2023
3764.0;1.0;3.0;Astoria;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;2.5;2023-01-07 17:41:48;17;Saturday;1;2023
3765.0;2.0;8.0;Hell's Kitchen;52.0;2.5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;5.0;2023-01-07 17:48:58;17;Saturday;1;2023
3766.0;2.0;3.0;Astoria;51.0;3.0;Tea;Brewed Black tea;Earl Grey Lg;6.0;2023-01-07 17:49:50;17;Saturday;1;2023
3768.0;1.0;8.0;Hell's Kitchen;73.0;3.75;Bakery;Pastry;Almond Croissant;3.75;2023-01-07 17:53:42;17;Saturday;1;2023
;1.0;8.0;Hell's Kitchen;;3.0;Tea;Brewed Black tea;Earl Grey Lg;3.0;2023-01-07 17:54:34;17;Saturday;1;2023
3770.0;2.0;8.0;Hell's Kitchen;31.0;2.2;Coffee;Gourmet brewed coffee;Ethiopia Sm;4.4;2023-01-07 17:58:15;17;Saturday;1;2023
3771.0;1.0;3.0;Astoria;51.0;3.0;Tea;Brewed Black tea;Earl Grey Lg;3.0;2023-01-07 18:00:50;18;Saturday;1;2023
3774.0;1.0;3.0;Astoria;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;2.5;2023-01-07 18:04:35;18;Saturday;1;2023
3775.0;1.0;3.0;Astoria;75.0;3.5;Bakery;Pastry;Croissant;3.5;2023-01-07 18:04:35;18;Saturday;1;2023
3776.0;1.0;8.0;Hell's Kitchen;46.0;2.5;Tea;Brewed Green tea;Serenity Green Tea Rg;2.5;2023-01-07 18:05:15;18;Saturday;1;2023
3777.0;1.0;8.0;Hell's Kitchen;39.0;4.25;Coffee;Barista Espresso;Latte Rg;4.25;2023-01-07 18:06:25;18;Saturday;1;2023
3778.0;1.0;8.0;Hell's Kitchen;84.0;0.8;Flavours;Regular syrup;Chocolate syrup;0.8;2023-01-07 18:06:25;18;Saturday;1;2023
3779.0;1.0;8.0;Hell's Kitchen;79.0;3.75;Bakery;Scone;Jumbo Savory Scone;3.75;2023-01-07 18:06:25;18;Saturday;1;2023
3780.0;1.0;3.0;Astoria;61.0;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;4.75;2023-01-07 18:06:33;18;Saturday;1;2023
3781.0;1.0;3.0;Astoria;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-07 18:07:09;18;Saturday;1;2023
3782.0;2.0;3.0;Astoria;43.0;3.0;Tea;Brewed herbal tea;Lemon Grass Lg;6.0;2023-01-07 18:16:48;18;Saturday;1;2023
3783.0;1.0;8.0;Hell's Kitchen;24.0;3.0;Coffee;Drip coffee;Our Old Time Diner Blend Lg;3.0;2023-01-07 18:18:28;18;Saturday;1;2023
3784.0;2.0;8.0;Hell's Kitchen;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;6.0;2023-01-07 18:19:42;18;Saturday;1;2023
3785.0;2.0;3.0;Astoria;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;5.0;2023-01-07 18:20:53;18;Saturday;1;2023
