transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
2880.0,06/01/2023,11:34:21,2.0,3.0,Astoria,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
2881.0,06/01/2023,11:36:31,2.0,3.0,Astoria,38.0,3.75,Coffee,Barista Espresso,Latte
2882.0,06/01/2023,11:36:32,1.0,3.0,Astoria,40.0,3.75,Coffee,Barista Espresso,Cappuccino
2883.0,06/01/2023,11:36:42,2.0,3.0,Astoria,40.0,3.75,Coffee,Barista Espresso,Cappuccino
2884.0,06/01/2023,11:36:49,1.0,3.0,Astoria,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
2885.0,06/01/2023,11:36:49,1.0,3.0,Astoria,72.0,3.25,Bakery,Scone,Ginger Scone
2886.0,06/01/2023,11:37:15,1.0,8.0,Hell's Kitchen,38.0,3.75,Coffee,Barista Espresso,Latte
2887.0,06/01/2023,11:37:22,1.0,8.0,Hell's Kitchen,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
2888.0,06/01/2023,11:38:29,1.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
2889.0,06/01/2023,11:38:29,1.0,3.0,Astoria,72.0,3.25,Bakery,Scone,Ginger Scone
2890.0,06/01/2023,11:45:12,2.0,5.0,Lower Manhattan,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
2891.0,06/01/2023,11:47:10,2.0,3.0,Astoria,48.0,2.5,Tea,Brewed Black tea,English Breakfast Rg
2892.0,06/01/2023,11:50:17,1.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
2893.0,06/01/2023,11:54:33,1.0,5.0,Lower Manhattan,51.0,3.0,Tea,Brewed Black tea,Earl Grey Lg
2894.0,06/01/2023,11:55:09,2.0,8.0,Hell's Kitchen,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
2895.0,06/01/2023,11:56:39,2.0,5.0,Lower Manhattan,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
2896.0,06/01/2023,11:58:01,2.0,3.0,Astoria,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
2897.0,06/01/2023,11:59:23,1.0,5.0,Lower Manhattan,39.0,4.25,Coffee,Barista Espresso,Latte Rg
,06/01/2023,12:00:23,,5.0,Lower Manhattan,48.0,,Tea,Brewed Black tea,English Breakfast Rg
2899.0,06/01/2023,12:00:31,2.0,3.0,Astoria,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
2900.0,06/01/2023,12:02:12,2.0,3.0,Astoria,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
2901.0,06/01/2023,12:03:41,2.0,3.0,Astoria,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
2902.0,06/01/2023,12:04:14,2.0,3.0,Astoria,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
2903.0,06/01/2023,12:04:21,1.0,8.0,Hell's Kitchen,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
2904.0,06/01/2023,12:05:00,2.0,3.0,Astoria,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
,06/01/2023,12:06:24,2.0,3.0,Astoria,,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
2906.0,06/01/2023,12:06:24,1.0,3.0,Astoria,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
2907.0,06/01/2023,12:10:40,2.0,8.0,Hell's Kitchen,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
2908.0,06/01/2023,12:11:23,1.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
2909.0,06/01/2023,12:14:02,2.0,5.0,Lower Manhattan,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
2910.0,06/01/2023,12:15:49,1.0,5.0,Lower Manhattan,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
2911.0,06/01/2023,12:17:07,2.0,8.0,Hell's Kitchen,53.0,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
2912.0,06/01/2023,12:23:17,1.0,3.0,Astoria,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
2913.0,06/01/2023,12:23:31,1.0,3.0,Astoria,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
2914.0,06/01/2023,12:23:31,1.0,3.0,Astoria,71.0,3.75,Bakery,Pastry,Chocolate Croissant
2915.0,06/01/2023,12:25:53,1.0,8.0,Hell's Kitchen,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
,06/01/2023,12:25:53,,,Hell's Kitchen,77.0,3.0,Bakery,Scone,Oatmeal Scone
2917.0,06/01/2023,12:26:43,2.0,5.0,Lower Manhattan,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
2918.0,06/01/2023,12:26:46,2.0,8.0,Hell's Kitchen,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
2919.0,06/01/2023,12:28:03,2.0,8.0,Hell's Kitchen,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
2920.0,06/01/2023,12:32:36,2.0,8.0,Hell's Kitchen,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
2921.0,06/01/2023,12:34:02,2.0,8.0,Hell's Kitchen,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
2922.0,06/01/2023,12:34:02,1.0,8.0,Hell's Kitchen,73.0,3.75,Bakery,Pastry,Almond Croissant
2923.0,06/01/2023,12:35:08,1.0,3.0,Astoria,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
2924.0,06/01/2023,12:35:08,1.0,3.0,Astoria,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
2925.0,06/01/2023,12:36:25,2.0,3.0,Astoria,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
2926.0,06/01/2023,12:36:56,2.0,3.0,Astoria,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
2927.0,06/01/2023,12:37:52,2.0,8.0,Hell's Kitchen,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
2928.0,06/01/2023,12:38:11,2.0,5.0,Lower Manhattan,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
2929.0,06/01/2023,12:39:35,2.0,3.0,Astoria,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
,06/01/2023,12:39:58,,3.0,Astoria,29.0,,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
2931.0,06/01/2023,12:42:41,2.0,3.0,Astoria,38.0,3.75,Coffee,Barista Espresso,Latte
2932.0,06/01/2023,12:42:56,1.0,8.0,Hell's Kitchen,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
2933.0,06/01/2023,12:44:47,1.0,8.0,Hell's Kitchen,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
2934.0,06/01/2023,12:51:22,2.0,3.0,Astoria,47.0,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
2935.0,06/01/2023,12:52:15,2.0,,Astoria,,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
2936.0,06/01/2023,12:52:15,1.0,3.0,Astoria,79.0,3.75,Bakery,Scone,Jumbo Savory Scone
,06/01/2023,12:52:41,2.0,5.0,Lower Manhattan,40.0,,Coffee,Barista Espresso,Cappuccino
2938.0,06/01/2023,12:53:37,2.0,3.0,Astoria,47.0,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
2939.0,06/01/2023,12:53:48,2.0,8.0,Hell's Kitchen,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
2940.0,06/01/2023,12:54:56,1.0,5.0,Lower Manhattan,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
2941.0,06/01/2023,12:54:56,1.0,5.0,Lower Manhattan,77.0,3.0,Bakery,Scone,Oatmeal Scone
2942.0,06/01/2023,12:57:33,2.0,3.0,Astoria,40.0,3.75,Coffee,Barista Espresso,Cappuccino
2943.0,06/01/2023,12:57:33,1.0,3.0,Astoria,74.0,3.5,Bakery,Biscotti,Ginger Biscotti
2944.0,06/01/2023,12:58:02,2.0,5.0,Lower Manhattan,48.0,2.5,Tea,Brewed Black tea,English Breakfast Rg
2945.0,06/01/2023,12:58:22,1.0,8.0,Hell's Kitchen,53.0,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
2946.0,06/01/2023,12:59:23,2.0,5.0,Lower Manhattan,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
2947.0,06/01/2023,12:59:46,2.0,3.0,Astoria,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
2948.0,06/01/2023,13:00:12,2.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
2949.0,06/01/2023,13:00:29,2.0,5.0,Lower Manhattan,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
2950.0,06/01/2023,13:01:49,2.0,5.0,Lower Manhattan,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
2951.0,06/01/2023,13:02:03,2.0,8.0,Hell's Kitchen,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
2952.0,06/01/2023,13:02:03,1.0,8.0,Hell's Kitchen,72.0,3.25,Bakery,Scone,Ginger Scone
2953.0,06/01/2023,13:02:32,1.0,5.0,Lower Manhattan,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
2954.0,06/01/2023,13:04:32,1.0,3.0,Astoria,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
2955.0,06/01/2023,13:06:38,1.0,5.0,Lower Manhattan,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
2956.0,06/01/2023,13:07:59,1.0,5.0,Lower Manhattan,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
2957.0,06/01/2023,13:11:21,1.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
2958.0,06/01/2023,13:12:46,2.0,8.0,Hell's Kitchen,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
2959.0,06/01/2023,13:12:46,1.0,8.0,Hell's Kitchen,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
2960.0,06/01/2023,13:17:11,1.0,5.0,Lower Manhattan,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
2961.0,06/01/2023,13:20:07,2.0,8.0,Hell's Kitchen,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
2962.0,06/01/2023,13:21:07,1.0,3.0,Astoria,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
2963.0,06/01/2023,13:22:52,1.0,5.0,Lower Manhattan,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
2964.0,06/01/2023,13:23:59,1.0,5.0,Lower Manhattan,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
2965.0,06/01/2023,13:24:48,2.0,3.0,Astoria,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
2966.0,06/01/2023,13:24:50,,3.0,Astoria,,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
2967.0,06/01/2023,13:24:50,1.0,3.0,Astoria,70.0,3.25,Bakery,Scone,Cranberry Scone
2968.0,06/01/2023,13:26:31,1.0,5.0,Lower Manhattan,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
2969.0,06/01/2023,13:27:06,1.0,3.0,Astoria,46.0,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
2970.0,06/01/2023,13:27:06,1.0,3.0,Astoria,78.0,4.5,Bakery,Scone,Scottish Cream Scone 
2971.0,06/01/2023,13:27:22,1.0,3.0,Astoria,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
2972.0,06/01/2023,13:28:17,2.0,8.0,Hell's Kitchen,51.0,3.0,Tea,Brewed Black tea,Earl Grey Lg
2973.0,06/01/2023,13:28:17,1.0,8.0,Hell's Kitchen,70.0,3.25,Bakery,Scone,Cranberry Scone
2974.0,06/01/2023,13:28:48,2.0,8.0,Hell's Kitchen,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
2975.0,06/01/2023,13:28:48,1.0,8.0,Hell's Kitchen,76.0,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
2976.0,06/01/2023,13:33:34,1.0,5.0,Lower Manhattan,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
2977.0,06/01/2023,13:34:53,1.0,8.0,Hell's Kitchen,35.0,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
,06/01/2023,13:38:41,,5.0,Lower Manhattan,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
2979.0,06/01/2023,13:39:18,1.0,3.0,Astoria,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
2980.0,06/01/2023,13:41:34,1.0,5.0,Lower Manhattan,48.0,2.5,Tea,Brewed Black tea,English Breakfast Rg
2981.0,06/01/2023,13:48:48,1.0,3.0,Astoria,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
2982.0,06/01/2023,13:49:35,2.0,5.0,Lower Manhattan,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
2983.0,06/01/2023,13:52:13,1.0,5.0,Lower Manhattan,33.0,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
2984.0,06/01/2023,13:56:35,1.0,8.0,Hell's Kitchen,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
2985.0,06/01/2023,13:56:39,2.0,3.0,Astoria,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
2986.0,06/01/2023,13:58:41,1.0,5.0,Lower Manhattan,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
2987.0,06/01/2023,13:58:44,2.0,8.0,Hell's Kitchen,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
2988.0,06/01/2023,14:00:32,2.0,3.0,Astoria,51.0,3.0,Tea,Brewed Black tea,Earl Grey Lg
2989.0,06/01/2023,14:01:32,2.0,5.0,Lower Manhattan,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
2990.0,06/01/2023,14:04:52,2.0,8.0,Hell's Kitchen,53.0,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
2991.0,06/01/2023,14:06:32,2.0,8.0,Hell's Kitchen,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
2992.0,06/01/2023,14:06:32,1.0,8.0,Hell's Kitchen,79.0,3.75,Bakery,Scone,Jumbo Savory Scone
2993.0,06/01/2023,14:06:54,1.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
2994.0,06/01/2023,14:06:54,1.0,3.0,Astoria,72.0,3.25,Bakery,Scone,Ginger Scone
2995.0,06/01/2023,14:07:44,1.0,5.0,Lower Manhattan,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
2996.0,06/01/2023,14:08:17,2.0,5.0,Lower Manhattan,33.0,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
2997.0,06/01/2023,14:09:32,1.0,8.0,Hell's Kitchen,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
2998.0,06/01/2023,14:10:15,1.0,3.0,Astoria,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
2999.0,06/01/2023,14:10:39,1.0,5.0,Lower Manhattan,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3000.0,06/01/2023,14:13:48,2.0,3.0,Astoria,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
3001.0,06/01/2023,14:14:59,1.0,5.0,Lower Manhattan,51.0,3.0,Tea,Brewed Black tea,Earl Grey Lg
3002.0,06/01/2023,14:15:25,1.0,8.0,Hell's Kitchen,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
3003.0,06/01/2023,14:16:03,,,Astoria,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3004.0,06/01/2023,14:18:01,1.0,5.0,Lower Manhattan,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
3005.0,06/01/2023,14:22:08,2.0,8.0,Hell's Kitchen,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3006.0,06/01/2023,14:22:10,2.0,5.0,Lower Manhattan,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
3007.0,06/01/2023,14:25:52,2.0,3.0,Astoria,51.0,3.0,Tea,Brewed Black tea,Earl Grey Lg
3008.0,06/01/2023,14:25:53,1.0,5.0,Lower Manhattan,47.0,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
3009.0,06/01/2023,14:26:33,2.0,8.0,Hell's Kitchen,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3010.0,06/01/2023,14:28:43,2.0,8.0,Hell's Kitchen,37.0,3.0,Coffee,Barista Espresso,Espresso shot
3011.0,06/01/2023,14:28:43,1.0,8.0,Hell's Kitchen,74.0,3.5,Bakery,Biscotti,Ginger Biscotti
,06/01/2023,14:29:05,2.0,,Lower Manhattan,,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3013.0,06/01/2023,14:31:02,1.0,3.0,Astoria,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
,06/01/2023,14:31:02,1.0,3.0,Astoria,73.0,,Bakery,Pastry,Almond Croissant
3015.0,06/01/2023,14:35:04,1.0,5.0,Lower Manhattan,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3016.0,06/01/2023,14:37:01,1.0,5.0,Lower Manhattan,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3017.0,06/01/2023,14:37:01,1.0,5.0,Lower Manhattan,70.0,3.25,Bakery,Scone,Cranberry Scone
3018.0,06/01/2023,14:37:57,1.0,8.0,Hell's Kitchen,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
3019.0,06/01/2023,14:39:23,1.0,3.0,Astoria,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
3020.0,06/01/2023,14:39:23,1.0,3.0,Astoria,72.0,3.25,Bakery,Scone,Ginger Scone
3021.0,06/01/2023,14:41:25,2.0,3.0,Astoria,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
3022.0,06/01/2023,14:42:25,1.0,8.0,Hell's Kitchen,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3023.0,06/01/2023,14:43:16,2.0,8.0,Hell's Kitchen,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
3024.0,06/01/2023,14:44:01,1.0,8.0,Hell's Kitchen,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3025.0,06/01/2023,14:45:10,1.0,5.0,Lower Manhattan,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3026.0,06/01/2023,14:46:55,1.0,5.0,Lower Manhattan,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3027.0,06/01/2023,14:47:20,2.0,3.0,Astoria,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
3028.0,06/01/2023,14:50:13,2.0,8.0,Hell's Kitchen,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
3029.0,06/01/2023,14:52:45,2.0,5.0,Lower Manhattan,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3030.0,06/01/2023,14:54:05,1.0,3.0,Astoria,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
3031.0,06/01/2023,14:54:27,1.0,3.0,Astoria,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3032.0,06/01/2023,14:54:57,2.0,5.0,Lower Manhattan,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
3033.0,06/01/2023,14:58:53,,,Hell's Kitchen,,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
3034.0,06/01/2023,15:00:50,2.0,3.0,Astoria,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3035.0,06/01/2023,15:01:07,1.0,5.0,Lower Manhattan,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
3036.0,06/01/2023,15:02:13,1.0,5.0,Lower Manhattan,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
,06/01/2023,15:02:25,1.0,5.0,Lower Manhattan,,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
3038.0,06/01/2023,15:02:51,2.0,5.0,Lower Manhattan,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
3039.0,06/01/2023,15:03:29,1.0,8.0,Hell's Kitchen,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3040.0,06/01/2023,15:04:15,1.0,5.0,Lower Manhattan,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3041.0,06/01/2023,15:05:10,1.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3042.0,06/01/2023,15:05:10,1.0,3.0,Astoria,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
3043.0,06/01/2023,15:09:02,1.0,8.0,Hell's Kitchen,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3044.0,06/01/2023,15:10:20,2.0,5.0,Lower Manhattan,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
3045.0,06/01/2023,15:14:15,1.0,5.0,Lower Manhattan,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
3046.0,06/01/2023,15:14:15,1.0,5.0,Lower Manhattan,71.0,3.75,Bakery,Pastry,Chocolate Croissant
3047.0,06/01/2023,15:14:56,1.0,5.0,Lower Manhattan,37.0,3.0,Coffee,Barista Espresso,Espresso shot
,06/01/2023,15:16:02,1.0,,Hell's Kitchen,,2.5,Tea,Brewed herbal tea,Peppermint Rg
3049.0,06/01/2023,15:17:22,1.0,8.0,Hell's Kitchen,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
3050.0,06/01/2023,15:17:29,2.0,5.0,Lower Manhattan,33.0,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
3051.0,06/01/2023,15:18:14,2.0,8.0,Hell's Kitchen,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
3052.0,06/01/2023,15:18:14,1.0,8.0,Hell's Kitchen,78.0,4.5,Bakery,Scone,Scottish Cream Scone 
3053.0,06/01/2023,15:19:52,2.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3054.0,06/01/2023,15:21:27,2.0,8.0,Hell's Kitchen,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
3055.0,06/01/2023,15:21:27,1.0,8.0,Hell's Kitchen,77.0,3.0,Bakery,Scone,Oatmeal Scone
3056.0,06/01/2023,15:21:48,1.0,3.0,Astoria,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
3057.0,06/01/2023,15:22:20,1.0,8.0,Hell's Kitchen,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
3058.0,06/01/2023,15:22:40,2.0,3.0,Astoria,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
3059.0,06/01/2023,15:25:13,1.0,3.0,Astoria,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
3060.0,06/01/2023,15:25:48,1.0,3.0,Astoria,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
3061.0,06/01/2023,15:25:57,2.0,5.0,Lower Manhattan,35.0,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
3062.0,06/01/2023,15:25:57,1.0,5.0,Lower Manhattan,75.0,3.5,Bakery,Pastry,Croissant
3063.0,06/01/2023,15:26:52,2.0,8.0,Hell's Kitchen,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
3064.0,06/01/2023,15:26:52,1.0,8.0,Hell's Kitchen,75.0,3.5,Bakery,Pastry,Croissant
3065.0,06/01/2023,15:28:46,2.0,5.0,Lower Manhattan,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3066.0,06/01/2023,15:29:06,2.0,3.0,Astoria,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
3067.0,06/01/2023,15:30:53,2.0,8.0,Hell's Kitchen,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
3068.0,06/01/2023,15:31:18,1.0,8.0,Hell's Kitchen,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3069.0,06/01/2023,15:32:45,1.0,3.0,Astoria,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3070.0,06/01/2023,15:32:52,2.0,3.0,Astoria,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
3071.0,06/01/2023,15:32:52,1.0,3.0,Astoria,79.0,3.75,Bakery,Scone,Jumbo Savory Scone
3072.0,06/01/2023,15:37:14,2.0,8.0,Hell's Kitchen,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3073.0,06/01/2023,15:37:14,1.0,8.0,Hell's Kitchen,77.0,3.0,Bakery,Scone,Oatmeal Scone
3074.0,06/01/2023,15:38:07,2.0,5.0,Lower Manhattan,45.0,3.0,Tea,Brewed herbal tea,Peppermint Lg
3075.0,06/01/2023,15:38:40,1.0,5.0,Lower Manhattan,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
3076.0,06/01/2023,15:38:40,1.0,5.0,Lower Manhattan,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
3077.0,06/01/2023,15:40:57,1.0,5.0,Lower Manhattan,39.0,4.25,Coffee,Barista Espresso,Latte Rg
3078.0,06/01/2023,15:41:49,1.0,8.0,Hell's Kitchen,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
3079.0,06/01/2023,15:41:49,1.0,8.0,Hell's Kitchen,78.0,4.5,Bakery,Scone,Scottish Cream Scone 
3080.0,06/01/2023,15:42:13,1.0,5.0,Lower Manhattan,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3081.0,06/01/2023,15:42:29,1.0,5.0,Lower Manhattan,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
3082.0,06/01/2023,15:43:22,2.0,5.0,Lower Manhattan,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3083.0,06/01/2023,15:45:48,1.0,8.0,Hell's Kitchen,33.0,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
3084.0,06/01/2023,15:45:48,1.0,8.0,Hell's Kitchen,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
3085.0,06/01/2023,15:46:56,2.0,5.0,Lower Manhattan,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3086.0,06/01/2023,15:47:18,2.0,3.0,Astoria,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
3087.0,06/01/2023,15:47:18,1.0,3.0,Astoria,74.0,3.5,Bakery,Biscotti,Ginger Biscotti
